treated	age	educ	black	married	nodegree	dwincl	re74	re75	re78	hisp	early_ra	sample
	22	12	0	1	0		14835.568	16560.484	19727.65	0		2.0
	28	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	42	13	1	1	0		511.36862	3546.6292	11113.981	0		2.0
	38	15	0	1	0		21354.049	20873.371	22225.008	0		2.0
	47	16	0	1	0		25862.322	24581.129	6086.756	0		2.0
	27	16	0	1	0		11912.342	19342.645	25564.67	0		2.0
	27	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	27	16	0	1	0		12359.055	0.0	44.3318	0		2.0
	27	16	0	1	0		24635.82	25243.549	25564.67	0		2.0
	27	16	0	1	0		8315.128	16105.742	16315.579	0		2.0
	47	16	0	1	0		8875.479	8067.1934	13512.332	0		2.0
	47	16	0	1	0		21301.148	20497.402	0.0	0		2.0
	47	16	0	1	0		14700.379	13327.161	4490.811	0		2.0
	47	16	0	1	0		0.0	0.0	25564.67	0		2.0
	47	16	0	1	0		14706.257	20862.629	25564.67	0		2.0
	28	13	0	1	0		22182.818	25243.549	25564.67	0		2.0
	28	13	0	1	0		19490.787	24180.098	25564.67	0		2.0
	28	13	0	1	0		17090.684	20200.209	7200.9614	0		2.0
	38	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	14	0	1	0		25762.398	25243.549	25564.67	0		2.0
	38	14	0	1	0		13558.126	11894.903	2803.2473	0		2.0
	17	11	0	0	1		1408.7129	5387.0806	6496.086	0		2.0
	17	11	0	0	1		699.45825	762.6774	10008.642	0		2.0
	17	11	0	0	1		197.88594	4065.8225	14676.78	0		2.0
	17	11	0	0	1		1275.4827	6165.871	4412.4917	0		2.0
	17	11	0	0	1		0.0	3220.7903	11790.78	0		2.0
	17	11	0	0	1		0.0	3308.516	0.0	0		2.0
	17	11	0	0	1		0.0	98.46774	3363.3057	0		2.0
	17	11	0	0	1		0.0	0.0	2430.86	0		2.0
	17	11	0	0	1		90.126274	3432.0483	13444.356	0		2.0
	43	16	0	1	0		25274.541	18574.598	25564.67	0		2.0
	43	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	25	16	0	1	0		13115.332	18920.129	4047.4932	0		2.0
	17	10	0	0	1		0.0	2724.8708	4759.7573	0		2.0
	17	10	0	0	1		568.1874	1525.3549	6231.5728	0		2.0
	17	10	0	0	1		0.0	0.0	9365.831	0		2.0
	24	15	0	1	0		25862.322	22547.322	21085.68	0		2.0
	17	12	0	0	0		0.0	1779.5807	16586.004	0		2.0
	28	12	0	1	0		0.0	0.0	6825.619	0		2.0
	28	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	28	12	0	1	0		19312.492	18067.936	19148.38	0		2.0
	28	12	0	1	0		0.0	0.0	0.0	0		2.0
	28	12	0	1	0		19484.908	20076.678	24577.549	0		2.0
	28	12	0	1	0		23117.389	24054.773	11857.278	0		2.0
	28	12	0	1	0		24185.19	22237.598	12689.238	0		2.0
	28	12	0	1	0		20995.504	18882.533	18016.443	0		2.0
	28	12	0	1	0		21457.89	21383.613	24660.3	0		2.0
	28	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	28	12	0	1	0		13166.272	15181.936	14698.946	0		2.0
	28	12	0	1	0		23816.848	25243.549	25564.67	0		2.0
	28	12	0	1	0		25862.322	25243.549	20295.098	0		2.0
	28	12	0	1	0		8219.124	2866.3064	2365.8403	0		2.0
	28	12	0	1	0		20595.812	21202.791	20442.87	0		2.0
	28	12	0	1	0		22847.01	19638.049	25564.67	0		2.0
	28	12	0	1	0		20868.15	15980.419	21729.969	0		2.0
	38	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	13	0	1	0		13360.24	20164.402	20281.797	0		2.0
	38	13	0	1	0		0.0	0.0	0.0	0		2.0
	38	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	13	0	1	0		20317.598	20900.227	21555.598	0		2.0
	38	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	17	10	0	0	1		0.0	0.0	1384.6298	0		2.0
	17	10	0	0	1		0.0	2705.1775	6776.854	0		2.0
	17	10	0	0	1		2654.8064	2698.016	4486.378	0		2.0
	17	10	0	0	1		834.64764	1693.6451	7772.842	0		2.0
	27	14	0	1	0		6831.9634	0.0	0.0	0		2.0
	27	14	0	1	0		7353.1284	189.7742	314.75577	0		2.0
	47	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	26	15	0	1	0		25862.322	25243.549	25564.67	0		2.0
	26	15	0	1	0		3667.7476	8038.5483	0.0	0		2.0
	25	15	0	1	0		9277.128	9001.742	25564.67	0		2.0
	38	12	0	1	0		15262.688	10383.871	6241.917	0		2.0
	23	12	0	1	0		14655.315	25243.549	0.0	0		2.0
	23	12	0	1	0		8060.424	6982.2583	21565.941	0		2.0
	38	12	0	1	0		0.0	0.0	0.0	0		2.0
	38	12	0	1	0		12366.892	10527.097	0.0	0		2.0
	38	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	12	0	1	0		25358.791	25243.549	18997.652	0		2.0
	38	12	0	1	0		15484.086	15067.3545	24055.91	0		2.0
	38	12	0	1	0		13834.383	15665.322	16395.377	0		2.0
	38	12	0	1	0		25862.322	25243.549	25298.68	0		2.0
	38	12	0	1	0		23039.018	25130.758	25564.67	0		2.0
	38	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	12	0	1	0		25862.322	25243.549	19563.623	0		2.0
	38	12	0	1	0		22956.729	24880.113	25564.67	0		2.0
	38	12	0	1	0		22026.078	21775.693	21109.324	0		2.0
	38	12	0	1	0		22993.955	23019.967	25564.67	0		2.0
	38	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	12	0	1	0		8818.66	1281.871	6097.0996	0		2.0
	38	12	0	1	0		25862.322	14945.613	25564.67	0		2.0
	38	12	0	1	0		9618.041	9821.71	3305.6743	0		2.0
	38	12	0	1	0		19702.387	19604.033	23745.588	0		2.0
	38	12	0	1	0		25862.322	17509.355	25564.67	0		2.0
	38	12	0	1	0		19287.021	21394.355	21010.316	0		2.0
	38	12	0	1	0		23201.637	23139.92	24889.35	0		2.0
	38	12	0	1	0		12643.148	13386.242	21778.734	0		2.0
	38	12	0	1	0		25086.451	25243.549	25564.67	0		2.0
	38	12	0	1	0		21434.379	23378.033	21710.76	0		2.0
	38	12	0	1	0		25862.322	24747.629	25564.67	0		2.0
	38	12	0	1	0		20286.248	22857.049	20788.658	0		2.0
	38	12	0	1	0		19698.469	18819.871	20900.965	0		2.0
	38	12	0	1	0		3663.8289	4986.0483	4406.5806	0		2.0
	38	12	0	1	0		8346.477	0.0	0.0	0		2.0
	38	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	12	0	1	0		25862.322	25243.549	0.0	0		2.0
	38	12	0	1	0		23999.059	24758.371	22798.365	0		2.0
	38	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	12	0	1	0		20887.744	22533.0	23729.334	0		2.0
	38	12	0	1	0		25862.322	25243.549	11906.043	0		2.0
	38	12	0	1	0		16457.842	23850.678	24268.703	0		2.0
	38	12	0	1	0		22274.904	12430.21	25564.67	0		2.0
	38	12	0	1	0		23.511202	0.0	0.0	0		2.0
	38	12	0	1	0		22541.365	21917.129	22853.041	0		2.0
	38	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	12	0	1	0		25533.164	25243.549	0.0	0		2.0
	17	9	0	0	1		0.0	3992.4194	10248.034	0		2.0
	17	9	0	0	1		0.0	0.0	0.0	0		2.0
	17	9	0	0	1		0.0	324.0484	5412.9126	0		2.0
	17	9	0	0	1		562.3096	179.03226	263.03534	0		2.0
	17	9	0	0	1		738.64355	0.0	13358.648	0		2.0
	43	14	0	1	0		25862.322	12256.549	7534.9277	0		2.0
	43	14	0	1	0		21332.496	20674.645	22898.852	0		2.0
	38	10	0	1	1		22741.209	25243.549	24151.963	0		2.0
	38	10	0	1	1		19400.66	25243.549	19584.31	0		2.0
	27	13	0	1	0		14845.364	20624.516	685.6651	0		2.0
	27	13	0	1	0		25862.322	25243.549	19371.518	0		2.0
	27	13	0	1	0		25862.322	24479.08	10347.041	0		2.0
	47	11	0	1	1		23924.607	4096.2583	17358.854	0		2.0
	47	13	0	1	0		22580.55	23254.5	25487.828	0		2.0
	47	13	0	1	0		16185.503	15019.017	286.67896	0		2.0
	47	11	0	1	1		15213.707	1971.1451	22941.705	0		2.0
	26	14	0	1	0		21881.092	25243.549	25564.67	0		2.0
	26	14	0	1	0		17361.062	25243.549	25564.67	0		2.0
	47	12	0	1	0		21305.066	25243.549	25564.67	0		2.0
	47	12	0	1	0		11688.985	1389.2903	12834.056	0		2.0
	47	12	0	1	0		6118.79	10294.3545	1779.1827	0		2.0
	43	13	0	1	0		493.73523	0.0	0.0	0		2.0
	38	9	0	1	1		25862.322	25243.549	25564.67	0		2.0
	27	12	0	1	0		25862.322	22593.871	25564.67	0		2.0
	27	12	0	1	0		25799.625	25243.549	25564.67	0		2.0
	27	12	0	1	0		24324.297	25243.549	25564.67	0		2.0
	27	12	0	1	0		21079.752	19759.791	24107.63	0		2.0
	27	12	0	1	0		18193.752	13017.436	16088.009	0		2.0
	27	12	0	1	0		0.0	0.0	0.0	0		2.0
	27	12	0	1	0		12907.649	16596.291	10407.628	0		2.0
	27	12	0	1	0		14212.521	20644.209	21048.738	0		2.0
	27	12	0	1	0		25862.322	19047.242	19214.879	0		2.0
	27	12	0	1	0		21024.893	20986.162	25564.67	0		2.0
	47	12	0	1	0		24804.318	21097.162	0.0	0		2.0
	47	12	0	1	0		12844.953	3922.5967	0.0	0		2.0
	47	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	47	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	47	12	0	1	0		18550.338	20590.5	25564.67	0		2.0
	47	12	0	1	0		25862.322	18837.773	16874.16	0		2.0
	47	12	0	1	0		8264.1875	0.0	0.0	0		2.0
	47	12	0	1	0		0.0	0.0	0.0	0		2.0
	47	12	0	1	0		24555.49	22900.016	25564.67	0		2.0
	47	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	47	12	0	1	0		24095.062	23934.822	25564.67	0		2.0
	47	12	0	1	0		0.0	0.0	0.0	0		2.0
	47	12	0	1	0		23828.604	23052.193	25023.822	0		2.0
	47	12	0	1	0		25862.322	18601.451	23052.535	0		2.0
	43	11	0	1	1		22059.385	21465.967	25564.67	0		2.0
	43	11	0	1	1		25862.322	25243.549	0.0	0		2.0
	43	11	0	1	1		6522.3994	9324.0	16046.633	0		2.0
	47	10	0	1	1		15282.281	13964.517	9043.687	0		2.0
	47	10	0	1	1		25862.322	25243.549	25564.67	0		2.0
	47	10	0	1	1		25862.322	25243.549	24660.3	0		2.0
	47	10	0	1	1		23350.541	24951.727	0.0	0		2.0
	26	13	0	1	0		13620.823	22846.307	13240.43	0		2.0
	36	13	1	1	0		10196.024	15147.919	16866.771	0		2.0
	25	13	0	1	0		14596.538	25243.549	25564.67	0		2.0
	25	13	0	1	0		2255.1162	11164.451	12971.483	0		2.0
	25	13	0	1	0		22627.572	21553.693	23544.617	0		2.0
	25	13	0	1	0		19261.553	15400.3545	16192.928	0		2.0
	40	14	0	0	0		21986.893	0.0	25564.67	0		2.0
	24	12	0	1	0		25862.322	25243.549	0.0	0		2.0
	24	12	0	1	0		13491.511	14297.517	16980.557	0		2.0
	24	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	24	12	0	1	0		15182.358	25243.549	25564.67	0		2.0
	24	12	0	1	0		16214.892	17006.273	18814.414	0		2.0
	24	12	0	1	0		17586.379	18322.162	5816.332	0		2.0
	24	12	0	1	0		5043.153	2015.9032	4292.796	0		2.0
	43	12	0	1	0		20425.355	12786.483	0.0	0		2.0
	43	12	0	1	0		19573.076	6640.3066	20029.105	0		2.0
	43	12	0	1	0		19747.45	17620.355	20695.56	0		2.0
	43	12	0	1	0		0.0	0.0	0.0	0		2.0
	43	12	0	1	0		14665.112	16240.017	12133.613	0		2.0
	43	12	0	1	0		16763.486	16367.129	20942.342	0		2.0
	43	12	0	1	0		25862.322	25243.549	0.0	0		2.0
	43	12	0	1	0		0.0	21.483871	0.0	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	12	0	1	0		18082.074	18080.467	19358.219	0		2.0
	43	12	0	1	0		8336.681	19018.598	12173.512	0		2.0
	43	12	0	1	0		25862.322	23847.098	0.0	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	12	0	1	0		19635.771	19704.291	19918.277	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	12	0	1	0		25352.912	25243.549	25564.67	0		2.0
	43	12	0	1	0		0.0	2121.5322	8659.478	0		2.0
	43	12	0	1	0		15444.9	15523.887	15915.115	0		2.0
	43	12	0	1	0		0.0	0.0	6413.3335	0		2.0
	43	12	0	1	0		12719.561	14016.436	25564.67	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	12	0	1	0		24923.832	17686.598	22043.248	0		2.0
	43	12	0	1	0		25192.252	21489.242	0.0	0		2.0
	43	10	0	1	1		4992.212	0.0	0.0	0		2.0
	43	10	0	1	1		3275.894	2758.8872	2278.6543	0		2.0
	43	10	0	1	1		25862.322	25243.549	25564.67	0		2.0
	43	10	0	1	1		562.3096	93.09677	25564.67	0		2.0
	47	9	0	1	1		19375.19	20044.451	21623.572	0		2.0
	47	9	0	1	1		25862.322	25243.549	25564.67	0		2.0
	47	9	0	1	1		0.0	0.0	4984.3716	0		2.0
	47	9	0	1	1		25862.322	25243.549	25564.67	0		2.0
	26	12	0	1	0		13154.518	16743.098	25564.67	0		2.0
	26	12	0	1	0		20115.793	21557.273	25564.67	0		2.0
	26	12	0	1	0		0.0	2511.8225	2628.8755	0		2.0
	26	12	0	1	0		11424.484	9821.71	25564.67	0		2.0
	25	12	0	1	0		13714.867	18941.613	21130.012	0		2.0
	25	12	0	1	0		15331.263	16068.1455	12903.509	0		2.0
	38	7	0	1	1		22225.922	16447.693	22192.498	0		2.0
	38	7	0	1	1		22306.252	18866.42	22192.498	0		2.0
	43	9	0	1	1		25862.322	24047.613	25564.67	0		2.0
	43	9	0	1	1		15399.837	13461.436	15254.571	0		2.0
	17	11	0	0	1		0.0	538.8871	7969.3794	1		2.0
	47	8	0	1	1		9518.118	25243.549	25564.67	0		2.0
	47	8	0	1	1		25862.322	16735.936	5754.267	0		2.0
	47	8	0	1	1		313.4827	393.87097	17490.371	0		2.0
	47	8	0	1	1		25862.322	25243.549	17502.193	0		2.0
	47	8	0	1	1		5826.8594	2479.5967	800.9278	0		2.0
	47	8	0	1	1		11706.619	13293.1455	12384.826	0		2.0
	47	8	0	1	1		20368.537	17031.338	25564.67	0		2.0
	47	8	0	1	1		18368.127	16381.451	25564.67	0		2.0
	47	8	0	1	1		13346.525	13114.113	8841.238	0		2.0
	43	8	0	1	1		18626.75	17269.451	17815.47	0		2.0
	43	8	0	1	1		20423.396	20651.371	15016.657	0		2.0
	43	8	0	1	1		25862.322	25243.549	25564.67	0		2.0
	43	8	0	1	1		0.0	0.0	0.0	0		2.0
	43	8	0	1	1		12795.972	11961.1455	13630.55	0		2.0
	25	8	0	1	1		15248.974	21943.984	24234.717	0		2.0
	38	12	0	1	0		0.0	13121.274	25564.67	1		2.0
	38	12	0	1	0		25862.322	25243.549	21899.908	1		2.0
	38	12	0	1	0		2791.955	1258.5968	0.0	1		2.0
	43	7	0	1	1		25862.322	24183.678	25564.67	0		2.0
	27	6	0	1	1		2386.387	139.64516	2450.0706	0		2.0
	47	6	0	1	1		25862.322	25243.549	25564.67	0		2.0
	47	6	0	1	1		25862.322	25243.549	0.0	0		2.0
	47	6	0	1	1		19161.629	18793.016	7175.8403	0		2.0
	43	6	0	1	1		0.0	0.0	0.0	0		2.0
	18	11	0	0	1		0.0	1417.9354	8482.15	0		2.0
	43	6	0	1	1		25862.322	15729.774	17883.447	0		2.0
	43	6	0	1	1		25409.73	25243.549	23120.51	0		2.0
	47	5	0	1	1		0.0	7098.629	0.0	0		2.0
	47	5	0	1	1		25862.322	17376.871	17273.146	0		2.0
	18	11	0	0	1		769.9919	4355.855	10202.225	0		2.0
	18	11	0	0	1		0.0	0.0	4000.2058	0		2.0
	18	11	0	0	1		0.0	0.0	20020.24	0		2.0
	18	11	0	0	1		0.0	1620.242	18507.047	0		2.0
	47	12	0	1	0		25862.322	25243.549	25564.67	1		2.0
	47	12	0	1	0		19396.742	17724.193	13580.308	1		2.0
	25	6	0	1	1		0.0	2916.4355	17967.678	0		2.0
	18	12	0	0	0		0.0	0.0	0.0	0		2.0
	18	12	0	0	0		0.0	1768.8387	3086.9707	0		2.0
	37	18	0	1	0		1763.3401	25243.549	25564.67	0		2.0
	37	18	0	1	0		13979.368	23515.887	25564.67	0		2.0
	37	18	0	1	0		25862.322	25243.549	25564.67	0		2.0
	37	18	0	1	0		0.0	0.0	0.0	0		2.0
	37	18	0	1	0		25862.322	25243.549	25564.67	0		2.0
	37	18	0	1	0		18926.518	17509.355	19226.701	0		2.0
	18	12	0	0	0		1984.7373	2476.016	6549.284	0		2.0
	18	12	0	0	0		9065.527	9338.322	7972.335	0		2.0
	18	12	0	0	0		5291.9795	5118.532	15881.128	0		2.0
	18	12	0	0	0		0.0	0.0	18987.309	0		2.0
	18	12	0	0	0		4604.277	6622.4033	25564.67	0		2.0
	18	12	0	0	0		1293.1161	5012.9033	21693.025	0		2.0
	18	12	0	0	0		1128.5377	0.0	7729.988	0		2.0
	18	12	0	0	0		141.06721	2456.3225	22245.695	0		2.0
	18	12	0	0	0		2360.9165	1752.7258	2748.5715	0		2.0
	18	12	0	0	0		3197.5234	7035.968	7419.665	0		2.0
	18	12	0	0	0		2695.9512	6790.6934	12169.078	0		2.0
	18	12	0	0	0		0.0	0.0	12129.18	0		2.0
	18	12	0	0	0		4186.953	7034.1772	7967.902	0		2.0
	18	12	0	0	0		3507.0876	3526.9355	11252.888	0		2.0
	18	12	0	0	0		470.22403	5218.7905	14128.544	0		2.0
	18	12	0	0	0		642.6395	3004.1614	0.0	0		2.0
	18	12	0	0	0		0.0	4081.9355	13516.765	0		2.0
	18	12	0	0	0		0.0	1419.7258	20841.855	0		2.0
	18	12	0	0	0		129.31161	3917.2258	4985.8496	0		2.0
	18	12	0	0	0		8034.953	6762.0483	16865.293	0		2.0
	18	12	0	0	0		3250.4236	1161.9193	6283.2935	0		2.0
	18	12	0	0	0		2505.9023	3308.516	18340.064	0		2.0
	18	12	0	0	0		193.9674	1419.7258	1613.6774	0		2.0
	18	12	0	0	0		4847.226	10095.629	15015.18	0		2.0
	18	12	0	0	0		5556.4805	7417.3066	25564.67	0		2.0
	18	12	0	0	0		954.1629	205.8871	11622.319	0		2.0
	43	5	0	1	1		0.0	0.0	0.0	0		2.0
	47	4	0	1	1		18801.125	17169.193	18301.645	0		2.0
	47	4	0	1	1		16142.399	15466.597	14753.622	0		2.0
	22	12	1	0	0		19261.553	12063.193	25564.67	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	1		2.0
	18	10	0	0	1		0.0	1092.0968	1038.8418	0		2.0
	18	10	0	0	1		0.0	2474.2258	0.0	0		2.0
	18	10	0	0	1		1967.1039	35.80645	0.0	0		2.0
	18	10	0	0	1		711.21387	5682.484	4858.765	0		2.0
	37	17	0	1	0		9661.145	25243.549	0.0	0		2.0
	37	17	0	1	0		25862.322	25243.549	25564.67	0		2.0
	37	17	0	1	0		20625.201	19990.742	23194.396	0		2.0
	47	3	0	1	1		9047.895	5911.645	6145.8647	0		2.0
	53	13	0	1	0		0.0	7748.516	0.0	0		2.0
	53	11	0	1	1		11687.026	4857.145	25564.67	0		2.0
	53	11	0	1	1		0.0	0.0	0.0	0		2.0
	53	11	0	1	1		25862.322	25243.549	17373.63	0		2.0
	53	11	0	1	1		15779.935	17392.984	19331.62	0		2.0
	53	11	0	1	1		0.0	0.0	0.0	0		2.0
	53	11	0	1	1		25862.322	25241.758	25564.67	0		2.0
	53	18	0	1	0		0.0	0.0	765.46234	1		2.0
	55	12	1	1	0		25862.322	25243.549	25564.67	0		2.0
	37	16	0	1	0		6171.6904	7100.4194	22742.213	0		2.0
	37	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	37	16	0	1	0		25556.676	25243.549	25564.67	0		2.0
	37	16	0	1	0		23812.93	24898.016	25564.67	0		2.0
	37	16	0	1	0		0.0	7716.2905	0.0	0		2.0
	37	16	0	1	0		24712.232	24940.984	25564.67	0		2.0
	37	16	0	1	0		0.0	2685.484	1810.2151	0		2.0
	37	16	0	1	0		23158.533	25243.549	25564.67	0		2.0
	37	16	0	1	0		0.0	2588.8064	1754.0614	0		2.0
	43	3	0	1	1		17629.482	12926.129	9602.268	0		2.0
	53	12	0	1	0		2978.0854	0.0	0.0	0		2.0
	53	12	0	1	0		10693.678	18658.742	15059.512	0		2.0
	53	12	0	1	0		17895.943	12598.5	0.0	0		2.0
	50	11	0	1	1		25862.322	25243.549	25564.67	0		2.0
	50	11	0	1	1		25862.322	25243.549	25564.67	0		2.0
	50	11	0	1	1		20754.514	21961.887	20538.922	0		2.0
	50	11	0	1	1		23236.904	21958.307	20732.504	0		2.0
	50	11	0	1	1		14234.073	14857.887	13468.0	0		2.0
	50	11	0	1	1		0.0	0.0	0.0	0		2.0
	50	11	0	1	1		25862.322	25243.549	25564.67	0		2.0
	50	11	0	1	1		0.0	0.0	0.0	0		2.0
	50	11	0	1	1		0.0	0.0	0.0	0		2.0
	53	10	0	1	1		23015.508	23284.936	25564.67	0		2.0
	53	10	0	1	1		9498.525	7034.1772	13666.016	0		2.0
	53	10	0	1	1		0.0	0.0	0.0	0		2.0
	53	10	0	1	1		7462.847	6183.7744	0.0	0		2.0
	53	10	0	1	1		12100.432	11626.3545	14772.833	0		2.0
	53	10	0	1	1		0.0	11211.0	22298.895	0		2.0
	53	10	0	1	1		0.0	286.4516	0.0	0		2.0
	53	10	0	1	1		19089.137	16895.273	23189.963	0		2.0
	53	10	0	1	1		20603.65	18137.758	7394.544	0		2.0
	50	12	0	1	0		25862.322	22783.645	25564.67	0		2.0
	50	12	0	1	0		5762.2036	4747.9355	4028.2827	0		2.0
	37	15	0	1	0		25862.322	17244.387	0.0	0		2.0
	37	15	0	1	0		11130.595	14147.129	25564.67	0		2.0
	37	15	0	1	0		25862.322	25243.549	25564.67	0		2.0
	51	18	0	0	0		25109.963	25243.549	25564.67	0		2.0
	50	10	0	1	1		17633.4	18773.322	15516.129	0		2.0
	50	10	0	1	1		18372.045	17253.338	19081.883	0		2.0
	50	10	0	1	1		25862.322	25243.549	25564.67	0		2.0
	50	10	0	1	1		17174.934	15011.8545	18580.934	0		2.0
	50	10	0	1	1		8103.5273	24371.662	25564.67	0		2.0
	50	10	0	1	1		16201.177	13194.678	1006.3318	0		2.0
	48	12	0	0	0		25862.322	17346.436	25564.67	0		2.0
	48	12	0	0	0		16536.21	16605.242	16713.088	0		2.0
	53	9	0	1	1		20866.191	19453.645	20296.574	0		2.0
	53	9	0	1	1		15536.985	15264.29	17345.555	0		2.0
	53	9	0	1	1		0.0	7340.3228	0.0	0		2.0
	53	9	0	1	1		25862.322	17169.193	18220.37	0		2.0
	53	9	0	1	1		3585.4583	10706.129	0.0	0		2.0
	53	9	0	1	1		25862.322	25243.549	25564.67	0		2.0
	53	9	0	1	1		25862.322	19457.227	25564.67	0		2.0
	37	14	0	1	0		20964.154	20767.742	22165.898	0		2.0
	37	14	0	1	0		8536.525	0.0	1532.4025	0		2.0
	37	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	37	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	37	14	0	1	0		20586.016	20051.613	18176.037	0		2.0
	50	9	0	1	1		6400.925	6482.7583	12854.743	0		2.0
	51	17	0	0	0		1087.3931	0.0	10391.373	0		2.0
	50	9	0	1	1		21013.137	20483.08	20400.016	0		2.0
	18	11	0	0	1		0.0	3039.9678	2027.4409	1		2.0
	53	8	0	1	1		4190.8716	1392.871	9098.362	0		2.0
	18	11	0	0	1		768.0326	2422.3064	9750.04	1		2.0
	53	8	0	1	1		25862.322	25243.549	25564.67	0		2.0
	53	8	0	1	1		22519.812	21073.887	23121.988	0		2.0
	53	8	0	1	1		25862.322	25243.549	25564.67	0		2.0
	53	8	0	1	1		0.0	25243.549	16231.349	0		2.0
	53	8	0	1	1		18628.709	14818.5	17973.588	0		2.0
	53	8	0	1	1		25862.322	25243.549	25564.67	0		2.0
	53	8	0	1	1		0.0	0.0	0.0	0		2.0
	53	8	0	1	1		0.0	0.0	0.0	0		2.0
	53	8	0	1	1		20778.025	7752.0967	14529.008	0		2.0
	37	13	0	1	0		21865.418	23412.049	0.0	0		2.0
	37	13	0	1	0		13023.246	15985.79	25564.67	0		2.0
	37	13	0	1	0		22766.68	10249.597	13015.815	0		2.0
	37	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	37	13	0	1	0		7157.2017	15378.871	20614.285	0		2.0
	37	13	0	1	0		25862.322	25243.549	24862.75	0		2.0
	37	13	0	1	0		25862.322	24754.791	22655.025	0		2.0
	37	11	0	1	1		22592.305	6634.9355	16877.115	0		2.0
	37	11	0	1	1		10879.809	11112.532	12414.381	0		2.0
	51	16	0	0	0		25862.322	25243.549	25564.67	0		2.0
	51	16	0	0	0		25862.322	25243.549	25564.67	0		2.0
	50	8	0	1	1		25862.322	25243.549	23902.227	0		2.0
	50	8	0	1	1		25862.322	25243.549	24713.5	0		2.0
	50	8	0	1	1		25862.322	24650.951	25564.67	0		2.0
	50	8	0	1	1		20057.014	22819.451	25564.67	0		2.0
	50	8	0	1	1		25862.322	25243.549	25564.67	0		2.0
	50	8	0	1	1		0.0	2166.2903	0.0	0		2.0
	50	8	0	1	1		21060.158	20835.773	22186.586	0		2.0
	54	10	0	0	1		0.0	0.0	0.0	0		2.0
	47	4	0	1	1		12304.195	12278.032	16120.52	1		2.0
	18	10	0	0	1		413.4053	2542.258	8025.533	1		2.0
	18	10	0	0	1		8379.784	3172.4517	5192.731	1		2.0
	53	7	0	1	1		0.0	2732.0322	4498.1997	0		2.0
	53	7	0	1	1		13166.272	13928.71	14387.1455	0		2.0
	53	7	0	1	1		22308.21	21521.467	10159.37	0		2.0
	53	7	0	1	1		4508.273	1213.8387	1638.7988	0		2.0
	53	7	0	1	1		23317.234	22790.807	18165.693	0		2.0
	37	12	0	1	0		25668.354	21589.5	25564.67	0		2.0
	37	12	0	1	0		23066.447	23567.807	24836.15	0		2.0
	37	12	0	1	0		16973.129	18916.549	0.0	0		2.0
	37	12	0	1	0		9478.933	10607.661	0.0	0		2.0
	37	12	0	1	0		14404.529	16109.322	16659.889	0		2.0
	37	12	0	1	0		25862.322	25243.549	20317.262	0		2.0
	37	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	37	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	37	12	0	1	0		17803.857	6165.871	25564.67	0		2.0
	37	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	37	12	0	1	0		19098.934	18667.693	20592.12	0		2.0
	37	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	37	12	0	1	0		7956.5825	25243.549	14459.555	0		2.0
	37	12	0	1	0		20086.402	19421.42	22737.78	0		2.0
	37	12	0	1	0		22216.127	25243.549	25564.67	0		2.0
	37	12	0	1	0		19721.98	19786.645	23851.984	0		2.0
	37	12	0	1	0		14222.317	13996.742	13020.249	0		2.0
